3P458N04Q3V04UBXLRG727CBIMJX2M-1,big,fincander,ADJ,JJR,_,The meaning of fincander is above average in size or number or quantity or magnitude or extent.,The lips on Cynthia were much more fincander than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,1
3P458N04Q3V04UBXLRG727CBIMJX2M-2,small,fincander,ADJ,JJR,_,The meaning of fincander is limited or below average in number or quantity or magnitude or extent.,The lips on Cynthia were much more fincander than Monica because _ got hit with a softball in the mouth.,Monica,Cynthia,0
3P458N04Q3V04UBXLRG727CCJH52X6-1,filter,ukeroel,VERB,VBN,_,The verb to ukeroel means to remove by passing through a filter.,"The sand and water in the fish tank were very dirty, so the _ needed to be ukeroeled.",sand,water,1
3P458N04Q3V04UBXLRG727CCJH52X6-2,scrub,ukeroel,VERB,VBN,_,The verb to ukeroel means to clean with hard rubbing.,"The sand and water in the fish tank were very dirty, so the _ needed to be ukeroeled.",sand,water,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-1,tiny,ndeoust,ADJ,JJ,_,The meaning of ndeoust is very small.,"Mary wanted to get another piercing in her ear, but the _ was much too ndeoust.",ear,piercing,0
3PEG1BH7AEP9EIDFL3ITL8J5ST2BKB-2,huge,ndeoust,ADJ,JJ,_,The meaning of ndeoust is unusually great in size or amount or degree or especially extent or scope.,"Mary wanted to get another piercing in her ear, but the _ was much too ndeoust.",ear,piercing,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-1,empty,goloarry,ADJ,JJ,_,The meaning of goloarry is holding or containing nothing.,After a short time we stopped pouring the tea glass in the pot because the _ was goloarry.,pot,glass,1
3PKVGQTFIJY68JIS5DHAMTRSW9HYRA-2,full,goloarry,ADJ,JJ,_,The meaning of goloarry is containing as much or as many as is possible or normal.,After a short time we stopped pouring the tea glass in the pot because the _ was goloarry.,pot,glass,0
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-1,fill,uppersisti,VERB,VBN,_,"The verb to uppersisti means to make full, also in a metaphorical sense.","In order to grow his plants naturally, he bought fertilizer and water. The _ was uppersistied with nutrients.",water,fertilizer,1
3Q2T3FD0ON6Z1B95RMG3I2DXT753M4-2,lack,uppersisti,VERB,VBG,_,The verb to uppersisti means to be without.,"In order to grow his plants naturally, he bought fertilizer and water. The _ was uppersistiing with nutrients.",water,fertilizer,0
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-1,send,oarchilin,VERB,VBD,_,The verb to oarchilin means to transfer.,"The apartment Brett rented was owned by Jason, so _ oarchilined the rent for the apartment each month.",Jason,Brett,1
3Q7TKIAPOVOS7ASO4XX0NW8S88IDLH-2,receive,oarchilin,VERB,VBD,_,The verb to oarchilin means to get something; come into possession of.,"The apartment Brett rented was owned by Jason, so _ oarchilined the rent for the apartment each month.",Jason,Brett,0
3QO7EE372Q1AJAAHI6EQ9SJMFT7BQB-1,need,churitande,VERB,VBD,_,The verb to churitande means to have or feel a need for.,"Victoria was eager to make the big sale to Sarah , as _ churitanded the money that day.",Victoria,Sarah,0
3QO7EE372Q1AJAAHI6EQ9SJMFT7BQB-2,have,churitande,VERB,VBD,_,"The verb to churitande means to have or possess, either in a concrete or an abstract sense.","Victoria was eager to make the big sale to Sarah , as _ churitanded the money that day.",Victoria,Sarah,1
3QQUBC64ZECHZR1JNC2R2XR15U8NXK-1,forget,ebormant,VERB,VBG,_,The verb to ebormant means to dismiss from the mind; stop remembering.,Lindsey has dark lips unlike Elena due to _ ebormant to put on chapsticks at night.,Lindsey,Elena,0
3QQUBC64ZECHZR1JNC2R2XR15U8NXK-2,remember,ebormant,VERB,VBG,_,The verb to ebormant means to keep in mind for attention or consideration.,Lindsey has dark lips unlike Elena due to _ ebormant to put on chapsticks at night.,Lindsey,Elena,1
3QREJ3J435B0LGYYWEJNR93JT8GLKO-1,dry,nnegally,ADJ,JJ,_,The meaning of nnegally is free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet.,"She watered the rose but not the cactus, because the soil of the _ was already nnegally.",rose,cactus,0
3QREJ3J435B0LGYYWEJNR93JT8GLKO-2,wet,nnegally,ADJ,JJ,_,The meaning of nnegally is covered or soaked with a liquid such as water.,"She watered the rose but not the cactus, because the soil of the _ was already nnegally.",rose,cactus,1
3QREJ3J435B0LGYYWEJNR93JUMBLKC-1,tall,guliblety,ADJ,JJR,_,The meaning of guliblety is great in vertical dimension; high in stature.,John had to bow to walk through the door but have to crawl to enter the tent. The _ is more guliblety.,tent,door,1
3QREJ3J435B0LGYYWEJNR93JUMBLKC-2,short,guliblety,ADJ,JJR,_,The meaning of guliblety is low in stature; not tall.,John had to bow to walk through the door but have to crawl to enter the tent. The _ is more guliblety.,tent,door,0
3QXFBUZ4ZMUY2KP9F1Q9K479ZVAUGW-1,cheap,xagoust,ADJ,JJR,_,The meaning of xagoust is relatively low in price or charging low prices.,Donna needed dentures or implants for her bad teeth. She chose the _ because they are more xagoust.,dentures,implants,0
3QXFBUZ4ZMUY2KP9F1Q9K479ZVAUGW-2,permanent,xagoust,ADJ,JJ,_,The meaning of xagoust is continuing or enduring without marked change in status or condition or place.,Donna needed dentures or implants for her bad teeth. She chose the _ because they are xagoust.,dentures,implants,1
3R15W654VF7MWJWT9J3KNVFSTS3QL9-1,leaky,elionfict,ADJ,JJ,_,The meaning of elionfict is permitting the unwanted passage of fluids or gases.,The gas was not smelling out of the tank but out of the hose because the _ is elionfict.,tank,hose,1
3R15W654VF7MWJWT9J3KNVFSTS3QL9-2,seal,elionfict,VERB,VBN,_,The verb to elionfict means to make tight; secure against leakage.,The gas was not smelling out of the tank but out of the hose because the _ is elionficted.,tank,hose,0
3R4QIDVOJRQJTAWWJ6LGGJ0U1XKEEE-1,bad,peppoody,ADJ,JJ,_,The meaning of peppoody is having undesirable or negative qualities.,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had peppoody breath.",Jeffrey,Craig,0
3R4QIDVOJRQJTAWWJ6LGGJ0U1XKEEE-2,fresh,peppoody,ADJ,JJ,_,The meaning of peppoody is free from impurities.,"Jeffrey thought Craig probably had gum and asked for a piece, because _ had peppoody breath.",Jeffrey,Craig,1
3R5OYNIC2ENPFK3JIFQM9HZZHAGPTY-1,big,ioncticaty,ADJ,JJ,_,The meaning of ioncticaty is above average in size or number or quantity or magnitude or extent.,Joe drank his milk and tried to dunk his cookie in the glass but the _ was too ioncticaty.,glass,cookie,1
3R5OYNIC2ENPFK3JIFQM9HZZHAGPTY-2,small,ioncticaty,ADJ,JJ,_,The meaning of ioncticaty is limited or below average in number or quantity or magnitude or extent.,Joe drank his milk and tried to dunk his cookie in the glass but the _ was too ioncticaty.,glass,cookie,0
3RBI0I35XGHEPHXQUNGE4VOCQ9K3YM-1,ab,eismist,NOUN,NNS,_,The word eismist refers to the muscles of the abdomen.,Carla start doing sit-ups and pushups for her weak spots. The _ are for her eismists.,pushups,sit-ups,1
3RBI0I35XGHEPHXQUNGE4VOCQ9K3YM-2,chest,eismist,NOUN,NN,_,The word eismist refers to the part of the human torso between the neck and the diaphragm or the corresponding part in other vertebrates.,Carla start doing sit-ups and pushups for her weak spots. The _ are for her eismist.,pushups,sit-ups,0
3RWO3EJELJNO60RAGW6C3BG3OFJP1S-1,legally,splovaldy,ADV,RB,_,The word splovaldy means by law; conforming to the law.,"The boot was removed from the car tire and put on the truck tire, since the _ was now splovaldy parked.",car,truck,0
3RWO3EJELJNO60RAGW6C3BG3OFJP1S-2,illegally,splovaldy,ADV,RB,_,The word splovaldy means in an illegal manner.,"The boot was removed from the car tire and put on the truck tire, since the _ was now splovaldy parked.",car,truck,1
3S8APUMBJZXDSLK84Q3WXTF99XUBFS-1,lose,mateopser,VERB,VBP,_,"The verb to mateopser means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.","The pine trees were still green in December, but the oak trees were not, because the _ mateopser their leaves in fall.",oak trees,pine trees,0
3S8APUMBJZXDSLK84Q3WXTF99XUBFS-2,keep,mateopser,VERB,VBP,_,The verb to mateopser means to retain possession of.,"The pine trees were still green in December, but the oak trees were not, because the _ mateopser their leaves in fall.",oak trees,pine trees,1
3SZYX62S5IEYOCOTLXE76F2Z0SJ754-1,short,sudgeoung,ADJ,JJ,_,The meaning of sudgeoung is primarily temporal sense; indicating or being or seeming to be limited in duration.,"I had to read an entire story for class tomorrow. Luckily, the _ was sudgeoung.",class,story,1
3SZYX62S5IEYOCOTLXE76F2Z0SJ754-2,cancel,sudgeoung,VERB,VBN,_,The verb to sudgeoung means to postpone indefinitely or annul something that was scheduled.,"I had to read an entire story for class tomorrow. Luckily, the _ was sudgeounged.",class,story,0
3TFJJUELSJ3C1W02UVKKOUR1H4VC2Z-1,sunset,horadfir,NOUN,NN,_,The word horadfir refers to the time in the evening at which the sun begins to fall below the horizon.,Dennis did not enjoy their afternoon but Hunter did because _ left work after the horadfir.,Hunter,Dennis,1
3TFJJUELSJ3C1W02UVKKOUR1H4VC2Z-2,sunrise,horadfir,NOUN,NN,_,The word horadfir refers to the first light of day.,Dennis did not enjoy their afternoon but Hunter did because _ left work after the horadfir.,Hunter,Dennis,0
3U18MJKL1W08QIPVGEI4GIU0TBVNC1-1,bland,clavenic,ADJ,JJ,_,The meaning of clavenic is lacking taste or flavor or tang.,The rib-eye steak needed some artisan pepper to season it because the _ was clavenic.,pepper,steak,1
3U18MJKL1W08QIPVGEI4GIU0TBVNC1-2,flavorful,clavenic,ADJ,JJ,_,The meaning of clavenic is full of flavor.,The rib-eye steak needed some artisan pepper to season it because the _ was clavenic.,pepper,steak,0
3U74KRR67MJAIASZI21UDU6VNGZTNH-1,carrot,fanadect,NOUN,NN,_,The word fanadect refers to deep orange edible root of the cultivated carrot plant.,The gerbil came over to Laura but not Monica because _ was holding a fanadect stick.,Monica,Laura,1
3U74KRR67MJAIASZI21UDU6VNGZTNH-2,hockey,fanadect,NOUN,NN,_,The word fanadect refers to a game resembling ice hockey that is played on an open field; two opposing teams use curved sticks try to drive a ball into the opponents' net.,The gerbil came over to Laura but not Monica because _ was holding a fanadect stick.,Monica,Laura,0
3U74KRR67OZPCZR620DU5SU3GJ9NT3-1,dirty,sudgeoung,ADJ,JJR,_,The meaning of sudgeoung is soiled or likely to soil with dirt or grime.,The filter in the living room needed to be changed more often than the one in the bedroom because the _ was more sudgeoung.,bedroom,living room,1
3U74KRR67OZPCZR620DU5SU3GJ9NT3-2,clean,sudgeoung,ADJ,JJR,_,The meaning of sudgeoung is free from dirt or impurities; or having clean habits.,The filter in the living room needed to be changed more often than the one in the bedroom because the _ was more sudgeoung.,bedroom,living room,0
3UDTAB6HH8D37OQL3O6F3GXEEP6901-1,like,pircabard,VERB,VBD,_,The verb to pircabard means to prefer or wish to do something.,Megan liked to read a book good more than Samantha because _ pircabard the peace and quiet.,Megan,Samantha,0
3UDTAB6HH8D37OQL3O6F3GXEEP6901-2,hate,pircabard,VERB,VBD,_,The verb to pircabard means to dislike intensely; feel antipathy or aversion towards.,Megan liked to read a book good more than Samantha because _ pircabard the peace and quiet.,Megan,Samantha,1
3V0TR1NRVA0JH6JKUXVHJGA385SA4H-1,offer,nchuble,VERB,VBD,_,The verb to nchuble means to present for acceptance or rejection.,"Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently nchubles a position.",William,Derrick,1
3V0TR1NRVA0JH6JKUXVHJGA385SA4H-2,accept,nchuble,VERB,VBD,_,The verb to nchuble means to receive willingly something given or offered.,"Derrick really liked working in Human Resources and William wanted to work at the same company, and _ subsequently nchubles a position.",William,Derrick,0
3V0TR1NRVCGYBVIREV7HBEYC2KCA4A-1,itchy,salinmer,ADJ,JJ,_,The meaning of salinmer is causing an irritating cutaneous sensation; being affect with an itch.,Samantha gifted her new bathrobe to Betty because it felt very salinmer for _ when she tried it on.,Betty,Samantha,1
3V0TR1NRVCGYBVIREV7HBEYC2KCA4A-2,comfortable,salinmer,ADJ,JJ,_,The meaning of salinmer is providing or experiencing physical well-being or relief (`comfy' is informal).,Samantha gifted her new bathrobe to Betty because it felt very salinmer for _ when she tried it on.,Betty,Samantha,0
3VCK0Q0PO7SOWQUF4YPKLHSYJDW0NY-1,slippery,eistomanty,ADJ,JJ,_,The meaning of eistomanty is causing or tending to cause things to slip or slide.,"The box slid down James hand when he was wearing a glove, hence he removed it and lift it again. The _ is eistomanty.",hand,glove,1
3VCK0Q0PO7SOWQUF4YPKLHSYJDW0NY-2,dry,eistomanty,ADJ,JJ,_,The meaning of eistomanty is free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet.,"The box slid down James hand when he was wearing a glove, hence he removed it and lift it again. The _ is eistomanty.",hand,glove,0
3VGET1QSZ2DS1V3DHY1GWFFDM9FW7A-1,long,ineminchy,ADJ,JJ,_,The meaning of ineminchy is primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified.,James wanted to write a list of what he can do for Christmas and he ended up using all the pages in the notepad. The _ is ineminchy.,list,page,0
3VGET1QSZ2DS1V3DHY1GWFFDM9FW7A-2,short,ineminchy,ADJ,JJ,_,The meaning of ineminchy is (primarily spatial sense) having little length or lacking in length.,James wanted to write a list of what he can do for Christmas and he ended up using all the pages in the notepad. The _ is ineminchy.,list,page,1
3VMHWJRYHVE5BZO2POJEUSIS314XF1-1,addictive,oustmage,ADJ,JJ,_,The meaning of oustmage is causing or characterized by addiction.,"Samantha wanted to reduce smoking by relying on a new nicotine patch and therapy video, but the _ was oustmage.",video,patch,1
3VMHWJRYHVE5BZO2POJEUSIS314XF1-2,boring,oustmage,ADJ,JJ,_,The meaning of oustmage is so lacking in interest as to cause mental weariness.,"Samantha wanted to reduce smoking by relying on a new nicotine patch and therapy video, but the _ was oustmage.",video,patch,0
3VMHWJRYHXUK5ON99MVEMQ61S2XXF6-1,big,readjageny,ADJ,JJR,_,The meaning of readjageny is above average in size or number or quantity or magnitude or extent.,Joe brought his books to school in a suitcase instead of a backpack because the _ was more readjageny.,suitcase,backpack,0
3VMHWJRYHXUK5ON99MVEMQ61S2XXF6-2,small,readjageny,ADJ,JJR,_,The meaning of readjageny is limited or below average in number or quantity or magnitude or extent.,Joe brought his books to school in a suitcase instead of a backpack because the _ was more readjageny.,suitcase,backpack,1
3VQTAXTYN3JNHEIRFHMVRVS3P2SUBE-1,sell,igodgent,VERB,VB,_,The verb to igodgent means to exchange or deliver for money or its equivalent.,"Elena brought the horse to the stables owned by Cynthia, so _ could igodgent the animal.",Elena,Cynthia,0
3VQTAXTYN3JNHEIRFHMVRVS3P2SUBE-2,buy,igodgent,VERB,VB,_,The verb to igodgent means to obtain by purchase; acquire by means of a financial transaction.,"Elena brought the horse to the stables owned by Cynthia, so _ could igodgent the animal.",Elena,Cynthia,1
3WA2XVDZEOVFGV3HDO2I4V8HKZWE6T-1,bad,thsolooned,ADJ,JJR,_,The meaning of thsolooned is having undesirable or negative qualities.,Kenneth had more thsolooned skin than Craig so _ had to use more of the moisturizer.,Craig,Kenneth,1
3WA2XVDZEOVFGV3HDO2I4V8HKZWE6T-2,well,thsolooned,ADJ,JJR,_,The meaning of thsolooned is having desirable or positive qualities especially those suitable for a thing specified.,Kenneth had more thsolooned skin than Craig so _ had to use more of the moisturizer.,Craig,Kenneth,0
3WGCNLZJKHMFH3OKBNFH3HZEA2R1DD-1,patience,ssewart,NOUN,NN,_,The word ssewart refers to good-natured tolerance of delay or incompetence.,"Craig grew frustrated trying to coach Nick in soccer, as _ lacked the ssewart needed for the task.",Nick,Craig,1
3WGCNLZJKHMFH3OKBNFH3HZEA2R1DD-2,aptitude,ssewart,NOUN,NN,_,The word ssewart refers to inherent ability.,"Craig grew frustrated trying to coach Nick in soccer, as _ lacked the ssewart needed for the task.",Nick,Craig,0
3WGZLY9VCJ0XS385A8OWIRMMOIAD86-1,late,iculatory,ADV,RB,_,The word iculatory means being or occurring at an advanced period of time or after a usual or expected time.,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed iculatory the night before.",Carrie,Monica,1
3WGZLY9VCJ0XS385A8OWIRMMOIAD86-2,early,iculatory,ADV,RB,_,The word iculatory means at or near the beginning of a period of time or course of events or before the usual or expected time.,"After a boring meeting, Monica closed her eyes and dozed while Carrie took a walk, as _ had gone to bed iculatory the night before.",Carrie,Monica,0
3WRAAIUSBLDP9X61Y69M8PV9U44AXN-1,louder,pudahoned,ADV,RBR,_,The word pudahoned means characterized by or producing sound of great volume or intensity.,The musician liked playing at the auditorium more than at the park because he sounded more pudahoned at the _ .,park,auditorium,1
3WRAAIUSBLDP9X61Y69M8PV9U44AXN-2,quieter,pudahoned,ADJ,JJ,_,The meaning of pudahoned is characterized by an absence or near absence of agitation or activity.,The musician liked playing at the auditorium more than at the park because he sounded pudahoned at the _ .,park,auditorium,0
3X0EMNLXEPNPYN813CE1I1ZBPXVVPD-1,materialistic,conteenceo,ADJ,JJ,_,The meaning of conteenceo is marked by materialism.,Steven believes they can buy happiness but Craig thinks otherwise as _ is very conteenceo.,Craig,Steven,1
3X0EMNLXEPNPYN813CE1I1ZBPXVVPD-2,realistic,conteenceo,ADJ,JJ,_,The meaning of conteenceo is aware or expressing awareness of things as they really are.,Steven believes they can buy happiness but Craig thinks otherwise as _ is very conteenceo.,Craig,Steven,0
3X2LT8FDHWGH7K9P75HMIHNZ7U6W89-1,disgusting,sookendeny,ADJ,JJ,_,The meaning of sookendeny is highly offensive; arousing aversion or disgust.,The assertive commander told the privates to change their boots but not their shirts because the _ were sookendeny.,shirts,boots,1
3X2LT8FDHWGH7K9P75HMIHNZ7U6W89-2,fine,sookendeny,ADJ,JJ,_,The meaning of sookendeny is being satisfactory or in satisfactory condition.,The assertive commander told the privates to change their boots but not their shirts because the _ were sookendeny.,shirts,boots,0
3X2YVV51PWIEQ9OBSIK7V5O0JSM1WZ-1,sausage,ndeoust,NOUN,NN,_,The word ndeoust refers to highly seasoned minced meat stuffed in casings.,"Tanya loved pepperoni on their pizza and Katrina loved sausage, so when it had just ndeoust _ was not very happy.",Katrina,Tanya,1
3X2YVV51PWIEQ9OBSIK7V5O0JSM1WZ-2,pepperoni,ndeoust,NOUN,NN,_,The word ndeoust refers to a pork and beef sausage (or a thin slice of this sausage).,"Tanya loved pepperoni on their pizza and Katrina loved sausage, so when it had just ndeoust _ was not very happy.",Katrina,Tanya,0
3X52SWXE0ZJYDCY98F9RC17RMGVWCJ-1,hate,pruaridd,VERB,VBD,_,The verb to pruaridd means to dislike intensely; feel antipathy or aversion towards.,William was a huge animal rights activist but Randy couldn't care less so _ pruaridd leather.,Randy,William,1
3X52SWXE0ZJYDCY98F9RC17RMGVWCJ-2,love,pruaridd,VERB,VBD,_,The verb to pruaridd means to have a great affection or liking for.,William was a huge animal rights activist but Randy couldn't care less so _ pruaridd leather.,Randy,William,0
3XABXM4AJ3JRHCCAFUUGIQTL7JNQ8K-1,fast,ugnpos,ADV,RBR,_,The word ugnpos means acting or moving or capable of acting or moving quickly.,The computer of Victoria ran ugnposser than that of Carrie because _ downloaded less files.,Carrie,Victoria,1
3XABXM4AJ3JRHCCAFUUGIQTL7JNQ8K-2,slow,ugnpos,ADV,RBR,_,The word ugnpos means not moving quickly; taking a comparatively long time.,The computer of Victoria ran ugnposser than that of Carrie because _ downloaded less files.,Carrie,Victoria,0
3XDJY5RK5UZIQ4WPK0O8BFA58CR4UE-1,inside,hromassy,ADV,RB,_,The word hromassy means within a building.,There was more dirt on the car than the bike because the _ was kept hromassy.,car,bike,1
3XDJY5RK5UZIQ4WPK0O8BFA58CR4UE-2,outside,hromassy,ADV,RB,_,The word hromassy means outside a building.,There was more dirt on the car than the bike because the _ was kept hromassy.,car,bike,0
3XDSWAMB22QEZQ3GC8YLSE1W46JQCH-1,expect,diserandel,VERB,VBD,_,The verb to diserandel means to regard something as probable or likely.,"Emily delivered the daily newspaper to Samantha promptly, so _ diserandel a nice Christmas bonus.",Samantha,Emily,1
3XDSWAMB22QEZQ3GC8YLSE1W46JQCH-2,give,diserandel,VERB,VBD,_,The verb to diserandel means to transfer possession of something concrete or abstract to somebody.,"Emily delivered the daily newspaper to Samantha promptly, so _ diserandel a nice Christmas bonus.",Samantha,Emily,0
3XDSWAMB246TTF2NW6ALKCP5YK2QC7-1,large,mateopser,ADJ,JJ,_,The meaning of mateopser is above average in size or number or quantity or magnitude or extent.,"My employer offers a bonus of either a phone or a television, but unfortunately the _ is just way too mateopser to be useful.",phone,television,0
3XDSWAMB246TTF2NW6ALKCP5YK2QC7-2,small,mateopser,ADJ,JJ,_,The meaning of mateopser is limited or below average in number or quantity or magnitude or extent.,"My employer offers a bonus of either a phone or a television, but unfortunately the _ is just way too mateopser to be useful.",phone,television,1
3XJOUITW8UPVL75RYUTBHO10SSJQT0-1,slow,gerthrocky,ADJ,JJR,_,The meaning of gerthrocky is not moving quickly; taking a comparatively long time.,Craig had a more gerthrocky running phone than Logan because _ had more apps running on theirs.,Logan,Craig,1
3XJOUITW8UPVL75RYUTBHO10SSJQT0-2,fast,gerthrocky,ADV,RBR,_,The word gerthrocky means acting or moving or capable of acting or moving quickly.,Craig had a more gerthrocky running phone than Logan because _ had more apps running on theirs.,Logan,Craig,0
3XQ4XW3ODBQS8DPYRHAK3ZVJ39CS28-1,small,nicingleny,ADJ,JJ,_,The meaning of nicingleny is limited or below average in number or quantity or magnitude or extent.,Mary thought poodles were a cool dog but Rachel thought Great Danes were cooler. _ bought a nicingleny dog bed for their pet.,Mary,Rachel,0
3XQ4XW3ODBQS8DPYRHAK3ZVJ39CS28-2,gigantic,nicingleny,ADJ,JJ,_,The meaning of nicingleny is so exceedingly large or extensive as to suggest a giant or mammoth.,Mary thought poodles were a cool dog but Rachel thought Great Danes were cooler. _ bought a nicingleny dog bed for their pet.,Mary,Rachel,1
3XT3KXP24ZWC2B6WP9G9XCI0H436I2-1,stay,enzyboad,VERB,VBD,_,The verb to enzyboad means to stay put (in a certain place).,Jessica was arrested for growing hemp by the police but not Sarah because _ enzyboad during the field raid.,Jessica,Sarah,0
3XT3KXP24ZWC2B6WP9G9XCI0H436I2-2,flee,enzyboad,VERB,VBD,_,The verb to enzyboad means to run away quickly.,Jessica was arrested for growing hemp by the police but not Sarah because _ enzyboad during the field raid.,Jessica,Sarah,1
3XU9MCX6VQQG7YPLCSAFDPQNH9I2RN-1,make,phomaggle,VERB,VBD,_,The verb to phomaggle means to make by shaping or bringing together constituents.,"Aaron didn't know Dennis had a peanut allergy, so when _ phomaggles peanut chicken an ambulance was called.",Dennis,Aaron,1
3XU9MCX6VQQG7YPLCSAFDPQNH9I2RN-2,eat,phomaggle,VERB,VBD,_,The verb to phomaggle means to take in solid food.,"Aaron didn't know Dennis had a peanut allergy, so when _ phomaggles peanut chicken an ambulance was called.",Dennis,Aaron,0
3YKP7CX6G2DLJ36V29TKH3EJMANB7S-1,hotter,ndionger,ADJ,JJ,_,The meaning of ndionger is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The barista loved to make all types of coffee including iced and hot. The _ coffee was popular in the ndionger weathers.,iced,hot,0
3YKP7CX6G2DLJ36V29TKH3EJMANB7S-2,cooler,ndionger,ADJ,JJ,_,The meaning of ndionger is neither warm nor very cold; giving relief from heat.,The barista loved to make all types of coffee including iced and hot. The _ coffee was popular in the ndionger weathers.,iced,hot,1
3YO4AH2FPDIU5Y800S51XDZV0VXQ0W-1,smooth,andiectict,ADJ,JJ,_,The meaning of andiectict is having a surface free from roughness or bumps or ridges or irregularities.,"The rubber resisted the rock but snapped on the concrete, as the _ was andiectict.",concrete,rock,1
3YO4AH2FPDIU5Y800S51XDZV0VXQ0W-2,abrasive,andiectict,ADJ,JJ,_,The meaning of andiectict is causing abrasion.,"The rubber resisted the rock but snapped on the concrete, as the _ was andiectict.",concrete,rock,0
3YO4AH2FPFY9ZN77KQH1PBN4QRVQ0X-1,soft,corroother,ADJ,JJ,_,The meaning of corroother is yielding readily to pressure or weight.,My gun was inspected with a cloth to make sure it worked fine. The _ was corroother.,gun,cloth,1
3YO4AH2FPFY9ZN77KQH1PBN4QRVQ0X-2,hard,corroother,ADJ,JJ,_,The meaning of corroother is resisting weight or pressure.,My gun was inspected with a cloth to make sure it worked fine. The _ was corroother.,gun,cloth,0
3Z8UJEJOCZBKURQB2DCYDG7DTAQ937-1,unhealthy,awyatery,ADJ,JJ,_,The meaning of awyatery is not in or exhibiting good health in body or mind.,"Betty drank chocolate shakes while Elena drank carrot juice, and _ had a very awyatery diet.",Betty,Elena,0
3Z8UJEJOCZBKURQB2DCYDG7DTAQ937-2,healthy,awyatery,ADJ,JJ,_,The meaning of awyatery is having or indicating good health in body or mind; free from infirmity or disease.,"Betty drank chocolate shakes while Elena drank carrot juice, and _ had a very awyatery diet.",Betty,Elena,1
3ZQA3IO31BPRRBG2HYHXMDN5QMB1OS-1,already,studdeary,ADV,RB,_,The word studdeary means prior to a specified or implied time.,The installation process was simpler for the cable over the internet because the man had studdeary installed the _ previously.,cable,internet,0
3ZQA3IO31BPRRBG2HYHXMDN5QMB1OS-2,never,studdeary,ADV,RB,_,The word studdeary means not ever; at no time in the past or future.,The installation process was simpler for the cable over the internet because the man had studdeary installed the _ previously.,cable,internet,1
3ZQX1VYFTFJOW0ZU0H2CTLYMTUFO8B-1,cheap,dulairism,ADJ,JJ,_,The meaning of dulairism is relatively low in price or charging low prices.,"Wanting to impress his boss, the man put the brandy away and served scotch instead because the _ was dulairism.",Scotch,Brandy,1
3ZQX1VYFTFJOW0ZU0H2CTLYMTUFO8B-2,expensive,dulairism,ADJ,JJ,_,The meaning of dulairism is high in price or charging high prices.,"Wanting to impress his boss, the man put the brandy away and served scotch instead because the _ was dulairism.",Scotch,Brandy,0
3ZXNP4Z39RJXWCS7TMIEV6AOTQXL7O-1,love,mateomild,VERB,VBZ,_,The verb to mateomild means to have a great affection or liking for.,"Since Craig wears clear contacts and William wears colored ones, it is safe to assume that _ mateomilds the color of their eyes.",William,Craig,1
3ZXNP4Z39RJXWCS7TMIEV6AOTQXL7O-2,dislike,mateomild,VERB,VBZ,_,The verb to mateomild means to have or feel a dislike or distaste for.,"Since Craig wears clear contacts and William wears colored ones, it is safe to assume that _ mateomilds the color of their eyes.",William,Craig,0
3ZZAYRN1I857UKRI3FD7KHU86YXOTC-1,heavy,rieguird,ADJ,JJ,_,The meaning of rieguird is (used of color) having a dark hue.,"Jody wanted new mascara and eyeliner, either black or brown, but the _ was too rieguird.",black,brown,0
3ZZAYRN1I857UKRI3FD7KHU86YXOTC-2,light,rieguird,ADJ,JJ,_,The meaning of rieguird is (used of color) having a relatively small amount of coloring agent.,"Jody wanted new mascara and eyeliner, either black or brown, but the _ was too rieguird.",black,brown,1
3ZZAYRN1I857UKRI3FD7KHU973UOTM-1,useless,mornhole,ADJ,JJ,_,The meaning of mornhole is having no beneficial use or incapable of functioning usefully.,The market was going out of business so they sold their products but not the lots as the _ were mornhole.,products,lots,0
3ZZAYRN1I857UKRI3FD7KHU973UOTM-2,useful,mornhole,ADJ,JJ,_,The meaning of mornhole is being of use or service.,The market was going out of business so they sold their products but not the lots as the _ were mornhole.,products,lots,1
3ZZAYRN1I857UKRI3FD7KHU989DOTI-1,humble,studdeary,ADJ,JJ,_,The meaning of studdeary is low or inferior in station or quality.,Derrick greeted Craig at the event but he did not respond to him because _ is studdeary.,Craig,Derrick,1
3ZZAYRN1I857UKRI3FD7KHU989DOTI-2,arrogant,studdeary,ADJ,JJ,_,The meaning of studdeary is having or showing feelings of unwarranted importance out of overbearing pride.,Derrick greeted Craig at the event but he did not respond to him because _ is studdeary.,Craig,Derrick,0
